TWNRNGSEC,avg_d_mbps,avg_u_mbps,avg_lat_ms,cluster_labels
44N01W31,22.0895,20.86025,35.25,1
44N01W32,22.0895,20.86025,35.25,1
44N01W34,7.487500000000001,2.0527499999999996,196.5,0
44N01W35,15.94725,2.536875,46.0,0
44N01W36,38.58159405940595,6.549613861386136,54.336633663366335,0
44N02E01,9.796,7.664,62.0,0
44N02E02,115.006,25.715,39.0,1
44N02E03,37.001,8.637,60.0,0
44N02E04,74.67132352941177,8.219529411764706,218.2058823529412,1
44N02E10,45.937,6.64,39.0,0
44N02E25,22.4174,1.6391333333333333,51.46666666666667,0
44N02E26,0.639,0.307,195.0,0
44N02E28,0.6073333333333334,0.152,197.0,0
44N02E31,7.044499999999999,2.1845,389.5,2
44N02E33,2.7143333333333337,0.161,141.33333333333334,0
44N02E36,23.9032,2.0792,42.6,0
44N02W04,48.132857142857155,5.863142857142856,159.57142857142858,0
44N02W05,52.35014814814816,6.877333333333333,107.37037037037037,0
44N02W06,81.58084090909091,8.399568181818182,56.04545454545455,1
44N02W07,130.85993617021273,12.83195744680851,24.48936170212766,1
44N02W08,114.99831034482757,13.725206896551722,54.86206896551724,1
44N02W09,9.434,0.641,814.0,2
44N02W18,33.083999999999996,0.6882142857142857,63.142857142857146,0
44N02W19,192.545,0.678,36.0,1
44N02W20,26.4495,5.033250000000001,61.0,0
44N02W23,91.8215,11.226500000000001,62.5,1
44N02W24,45.081888888888884,5.145444444444445,195.55555555555554,0
44N02W25,28.52433333333333,5.023333333333333,420.6666666666667,2
44N02W27,24.9621875,1.5046874999999997,66.0625,0
44N02W28,28.39907142857143,1.652785714285714,67.78571428571429,0
44N02W29,34.443666666666665,6.496666666666667,62.0,0
44N02W30,7.3812,0.6364,53.2,0
44N02W31,3.7739999999999996,0.578,51.0,0
44N02W32,0.815,0.446,41.666666666666664,0
44N02W33,28.39907142857143,1.652785714285714,67.78571428571429,0
44N02W34,24.9621875,1.5046874999999997,66.0625,0
44N03E31,13.316666666666668,10.713333333333333,66.0,0
44N03W05,3.6845,0.3205,405.5,2
44N03W06,3.6845,0.3205,405.5,2
44N03W07,7.0969999999999995,0.5599999999999999,376.5,2
44N03W08,6.429333333333333,0.5033333333333333,275.6666666666667,0
44N03W09,5.094,0.39,74.0,0
44N03W10,7.979,13.81,53.0,0
44N03W11,38.57125,14.009,53.0,1
44N03W14,38.57125,14.009,53.0,1
44N03W15,7.979,13.81,53.0,0
44N03W16,8.781799999999999,0.623,65.0,0
44N03W17,12.109625,1.55375,57.875,0
44N03W18,106.11920000000002,8.13924,101.28,1
44N03W19,14.031500000000001,1.6815,486.5,2
44N03W20,27.731,3.229,43.0,0
44N03W22,32.999500000000005,5.227666666666667,337.8333333333333,0
44N03W23,30.144000000000002,4.9672857142857145,295.85714285714283,0
44N03W25,7.6725,0.6112500000000001,50.5,0
44N03W26,37.0052,5.5040000000000004,396.0,2
44N03W27,37.0052,5.5040000000000004,396.0,2
44N03W36,9.421,1.016,52.333333333333336,0
44N04W13,118.18236363636366,8.825727272727272,108.81818181818181,1
44N04W20,7.802,4.06,636.0,2
44N05W22,9.902,4.457,599.0,2
44N05W27,13.132,3.1903333333333332,596.0,2
44N05W33,6.144500000000001,3.832,635.5,2
44N05W34,19.592,0.657,590.0,2
44N06W09,17.696,6.481222222222223,78.22222222222223,0
44N06W14,5.446,4.987,65.0,0
44N06W16,11.196000000000002,2.3002000000000002,84.0,0
44N06W20,124.91333333333331,16.652333333333335,265.6666666666667,1
44N06W21,115.65466666666664,17.135,272.3333333333333,1
44N06W22,90.04785714285717,13.015607142857144,113.35714285714286,1
44N06W23,50.59740740740741,8.701444444444444,360.55555555555554,0
44N06W24,13.0678,3.778,630.0,2
44N06W26,93.9389090909091,12.838090909090909,252.36363636363637,1
44N06W27,71.77742424242427,9.924424242424243,209.84848484848484,1
44N06W28,113.02866666666665,17.891000000000002,48.666666666666664,1
44N06W29,115.00166666666665,16.326333333333334,277.3333333333333,1
44N06W31,0.345,0.594,44.0,0
44N06W34,28.01691666666667,5.345333333333333,588.6666666666666,2
44N06W35,57.03666666666667,7.613666666666666,439.6666666666667,2
44N06W36,84.5895,9.9065,356.0,1
44N07W31,4.049333333333333,1.058166666666667,40.22222222222222,0
44N08W32,3.3349999999999995,0.7373333333333334,29.0,0
44N08W33,3.3349999999999995,0.7373333333333334,29.0,0
44N08W35,5.758,1.808,33.0,0
44N08W36,4.049333333333333,1.058166666666667,40.22222222222222,0
44N09W17,9.689,0.249,40.0,0
44N09W36,5.408,1.51,25.0,0
44N10W08,34.037800000000004,4.6436,91.6,0
44N10W09,49.965,5.787,55.0,0
44N10W12,57.915,8.873,31.0,1
44N10W16,28.493000000000002,4.606,48.5,0
44N10W17,24.073545454545457,4.9363636363636365,120.81818181818181,0
44N10W18,67.098,7.2707999999999995,536.0,2
44N10W20,22.027,4.006,245.33333333333334,0
44N10W21,19.523666666666667,4.405,45.0,0
44N10W22,12.925,4.921,48.0,0
44N10W27,50.56,8.856,34.0,0
44N10W28,44.5925,6.8625,39.5,0
44N10W29,38.625,4.869,45.0,0
44N10W32,29.928,3.904,715.0,2
44N10W33,29.928,3.904,715.0,2
44N10W36,18.886444444444443,2.951555555555556,41.44444444444444,0
44N11W03,15.8745,2.5305,40.5,0
44N11W04,21.608500000000003,4.490166666666667,40.166666666666664,0
44N11W05,47.20866666666666,8.738166666666666,151.83333333333334,0
44N11W06,42.48128571428572,9.378285714285713,268.5,0
44N11W07,50.89677272727271,9.723545454545453,333.0,0
44N11W08,25.24075,3.23,42.5,0
44N11W09,24.292,2.9166666666666665,43.0,0
44N11W10,6.38,0.781,40.0,0
44N11W13,50.357,4.111,658.0,2
44N11W17,57.549499999999995,7.178875,40.75,0
44N11W18,41.36823636363638,6.679818181818179,53.50909090909091,0
44N11W19,65.64205555555556,24.431166666666666,39.44444444444444,1
44N11W20,38.2,6.574,36.8,0
44N11W23,163.21,12.561,45.0,1
44N11W24,163.21,12.561,45.0,1
44N11W27,14.716,1.641,36.0,0
44N11W30,58.80584615384615,5.969769230769231,85.53846153846153,0
44N12W01,104.35709090909091,10.544636363636364,168.0,1
44N12W02,126.3505,13.236857142857144,189.0,1
44N12W03,1.621,3.807,685.0,2
44N12W04,12.17,3.955,58.0,0
44N12W05,58.077714285714286,12.13942857142857,142.71428571428572,1
44N12W06,119.9837142857143,14.450714285714284,53.857142857142854,1
44N12W07,7.119999999999999,3.9545,699.5,2
44N12W08,57.77460000000001,7.212599999999999,410.4,2
44N12W09,31.916,3.5985624999999994,195.625,0
44N12W10,25.98664285714286,3.1955714285714287,157.92857142857142,0
44N12W11,33.88528947368421,4.786578947368421,38.473684210526315,0
44N12W12,36.89404000000001,4.98392,67.56,0
44N12W13,36.72093055555555,4.363097222222223,59.236111111111114,0
44N12W14,15.919800000000004,1.7767,92.5,0
44N12W15,47.797,7.5184999999999995,103.95833333333333,0
44N12W16,35.763999999999996,4.024285714285715,173.42857142857142,0
44N12W17,81.96050000000001,7.372999999999999,199.75,1
44N12W18,7.3885,3.2074999999999996,692.5,2
44N12W19,40.831,3.944,617.0,2
44N12W20,40.831,3.944,617.0,2
44N12W22,64.593,8.288294117647057,128.05882352941177,1
44N12W23,49.20760975609757,6.750000000000002,42.048780487804876,0
44N12W24,78.2278,12.706314285714285,54.91428571428571,1
44N12W25,62.262,7.006928571428575,133.07142857142858,0
44N12W26,52.316274193548395,6.665112903225804,44.70967741935484,0
44N12W27,87.0972857142857,9.460857142857142,38.142857142857146,1
44N12W36,13.580812500000002,3.59375,888.8125,2
45N01E01,33.2696,4.5402000000000005,625.2,2
45N01E02,9.104,6.390000000000001,63.0,0
45N01E03,31.046,5.609222222222222,50.111111111111114,0
45N01E04,21.836333333333332,2.802,280.0,0
45N01E05,99.11899999999999,10.143444444444443,129.66666666666666,1
45N01E06,129.414,11.351999999999999,54.166666666666664,1
45N01E07,3.9330000000000003,3.706,676.5,2
45N01E10,88.34270000000001,9.882200000000001,176.8,1
45N01E11,81.44500000000001,11.046928571428575,164.5,1
45N01E12,68.16584615384615,8.52646153846154,227.84615384615384,1
45N01E13,88.91700000000002,9.756499999999999,171.66666666666666,1
45N01E14,82.14500000000001,11.308499999999999,250.5,1
45N01E15,80.74900000000002,9.164666666666669,252.22222222222223,1
45N01E16,45.62157142857143,7.747571428571428,138.85714285714286,0
45N01E17,90.83,10.148833333333332,62.833333333333336,1
45N01E18,34.13542105263158,4.285052631578947,120.3157894736842,0
45N01E19,33.2458,3.791499999999999,54.9,0
45N01E20,84.28257142857144,11.622714285714284,60.142857142857146,1
45N01E21,2.315,0.177,71.0,0
45N01E22,97.93,10.676,51.0,1
45N01E24,33.212,3.909,713.0,2
45N01E26,72.9672,5.4117999999999995,49.4,0
45N01E27,72.9672,5.4117999999999995,49.4,0
45N01E28,32.74125,10.226500000000001,52.75,0
45N01E30,6.275499999999999,0.5155,161.0,0
45N01E31,112.658,4.406000000000001,45.0,1
45N01E33,15.184,2.745,50.0,0
45N01E34,72.9672,5.4117999999999995,49.4,0
45N01E35,72.9672,5.4117999999999995,49.4,0
45N01W01,17.708,3.834,820.0,2
45N01W02,17.708,3.834,820.0,2
45N01W03,0.578,4.798,21.0,0
45N01W04,16.394818181818184,5.247727272727274,460.45454545454544,2
45N01W05,17.37872727272727,5.221636363636365,520.0,2
45N01W06,56.253,9.405,84.0,1
45N01W07,43.361999999999995,7.666333333333333,280.0,0
45N01W08,30.717333333333332,6.156999999999999,191.16666666666666,0
45N01W09,0.578,4.798,21.0,0
45N01W10,0.578,4.798,21.0,0
45N01W12,3.9330000000000003,3.706,676.5,2
45N01W13,12.0265,1.7946153846153847,104.46153846153847,0
45N01W14,9.911,0.647,35.0,0
45N01W20,141.9550724637681,12.63460869565217,25.391304347826086,1
45N01W21,126.04070370370371,12.316074074074075,34.148148148148145,1
45N01W24,12.95459090909091,1.7251818181818186,58.77272727272727,0
45N01W25,33.554840000000006,6.9484,43.4,0
45N01W27,165.38359999999997,12.391900000000001,22.5,1
45N01W28,127.46552727272727,12.6594,24.963636363636365,1
45N01W29,133.5628985507246,13.284333333333336,26.753623188405797,1
45N01W30,130.43232432432436,12.272135135135134,23.135135135135137,1
45N01W31,73.62255555555556,9.760444444444445,23.333333333333332,1
45N01W32,237.76549999999995,15.068,19.375,1
45N01W33,151.81647368421048,12.865263157894738,31.94736842105263,1
45N01W34,123.47747368421054,11.643315789473684,45.63157894736842,1
45N01W35,39.876000000000005,5.31909090909091,142.3181818181818,0
45N01W36,44.465620689655175,6.597724137931036,43.62068965517241,0
45N02E01,48.155375,9.46975,130.25,0
45N02E02,48.484,10.876,50.0,1
45N02E05,58.917,8.253,46.0,0
45N02E06,15.7695,3.6435000000000004,689.5,2
45N02E07,87.69063636363636,11.70281818181818,61.72727272727273,1
45N02E08,105.106,22.853,57.0,1
45N02E11,48.484,10.876,50.0,1
45N02E12,80.82575,13.23575,49.0,1
45N02E13,97.564,9.167,39.0,1
45N02E14,93.767,14.453,38.0,1
45N02E15,38.275999999999996,7.442,120.0,0
45N02E16,38.275999999999996,7.442,120.0,0
45N02E17,81.5684,13.5946,233.4,1
45N02E18,101.83506451612901,12.46512903225806,110.61290322580645,1
45N02E19,99.41129032258063,13.97741935483871,100.41935483870968,1
45N02E20,81.3725,12.048791666666668,242.08333333333334,1
45N02E21,38.275999999999996,7.442,120.0,0
45N02E22,38.275999999999996,7.442,120.0,0
45N02E23,155.74,23.613,51.0,1
45N02E24,91.51,8.538,41.0,1
45N02E25,7.786,2.906,601.0,2
45N02E26,4.501,2.888,750.0,2
45N02E27,3.236,3.396,777.0,2
45N02E28,10.424874999999998,5.6585,565.5,2
45N02E29,32.654399999999995,10.700999999999999,200.8,0
45N02E33,37.72760317460316,5.793682539682539,405.2857142857143,2
45N02E34,40.40722222222222,6.052888888888889,520.2222222222222,2
45N02E35,59.7535,14.3015,394.5,1
45N02E36,9.796,7.664,62.0,0
45N02W06,2.801,0.413,57.0,0
45N02W07,2.801,0.413,57.0,0
45N02W15,11.751,4.774,597.0,2
45N02W17,13.873333333333333,1.474,46.666666666666664,0
45N02W18,12.648769230769231,0.9763846153846152,167.30769230769232,0
45N02W19,9.806375,0.592375,245.0,0
45N02W20,16.893,1.976,49.5,0
45N02W23,56.634249999999994,9.175374999999999,69.21875,1
45N02W24,211.00449999999998,27.724000000000004,26.0,1
45N02W25,143.23555102040814,15.0895918367347,27.20408163265306,1
45N02W26,83.22860869565217,11.443086956521741,25.91304347826087,1
45N02W27,79.70566666666667,7.115666666666667,260.5,1
45N02W28,1.295,1.28,685.0,2
45N02W29,7.140000000000001,0.536,56.0,0
45N02W30,7.140000000000001,0.536,56.0,0
45N02W31,17.41611111111111,1.8758888888888892,70.88888888888889,0
45N02W32,23.459499999999995,2.5355000000000003,52.166666666666664,0
45N02W33,139.853,18.644,50.0,1
45N02W34,118.911,10.0335,48.25,1
45N02W35,118.911,10.0335,48.25,1
45N02W36,188.63600000000002,11.797,25.5,1
45N03E30,62.51733333333333,9.635,486.6666666666667,2
45N03E31,73.633,12.435,400.5,1
45N03W11,86.986,8.19225,54.75,1
45N03W13,10.1372,0.5444,365.0,2
45N03W24,10.1372,0.5444,365.0,2
45N03W31,3.04,0.341,112.0,0
45N03W32,3.04,0.341,112.0,0
45N03W36,5.878,0.354,211.0,0
45N07W02,10.349,3.703,713.0,2
45N09W06,152.62604166666665,13.617791666666664,21.0,1
45N09W07,141.43172,12.63526,27.14,1
45N09W09,28.34,0.573,53.0,0
45N09W10,28.34,0.573,53.0,0
45N09W13,5.324,2.044,79.0,0
45N09W15,28.34,0.573,53.0,0
45N09W16,18.994,1.1925,381.5,2
45N09W17,64.46478260869566,7.322608695652173,68.65217391304348,0
45N09W18,124.25428947368422,10.965026315789471,26.894736842105264,1
45N09W20,93.048,8.486,423.0,1
45N10W01,157.89898437499997,14.408249999999997,40.515625,1
45N10W02,98.9039795918367,8.997408163265307,62.44897959183673,1
45N10W03,54.4235,12.018,57.166666666666664,1
45N10W08,3.273,1.254,51.0,0
45N10W09,61.357,10.549,61.0,1
45N10W10,81.69833333333332,12.8672,59.06666666666667,1
45N10W11,33.49342857142857,6.084142857142857,65.14285714285714,0
45N10W12,105.6329705882353,10.572441176470589,76.88235294117646,1
45N10W13,116.33704166666668,10.953000000000001,45.708333333333336,1
45N10W17,97.921,11.219999999999999,64.5,1
45N10W20,74.92212500000001,8.49525,246.25,1
45N10W21,5.9255,0.321,791.5,2
45N10W33,17.02,5.036,605.0,2
45N10W34,17.02,5.036,605.0,2
45N11W03,90.7825,12.129999999999999,54.0,1
45N11W04,192.16150000000002,20.680333333333333,52.166666666666664,1
45N11W05,90.069,14.582,56.0,1
45N11W07,92.355,11.929,56.0,1
45N11W08,20.3625,3.561,54.0,0
45N11W09,48.899,4.086,626.0,2
45N11W10,105.60691666666666,11.05075,88.33333333333333,1
45N11W11,58.14539130434782,6.820782608695654,339.0,0
45N11W12,3.421666666666667,3.470333333333333,750.3333333333334,2
45N11W13,3.421666666666667,3.470333333333333,750.3333333333334,2
45N11W14,99.259,9.662727272727274,278.09090909090907,1
45N11W15,135.198,11.984875000000002,101.0,1
45N11W16,54.466333333333324,6.84788888888889,228.77777777777777,0
45N11W17,41.791000000000004,6.972071428571427,251.92857142857142,0
45N11W18,61.61433333333334,8.038333333333334,985.0,2
45N11W19,44.141866666666665,9.597000000000001,377.6666666666667,2
45N11W20,53.888999999999996,9.013249999999998,253.75,0
45N11W21,119.06714285714285,11.791428571428572,152.85714285714286,1
45N11W23,13.571,1.894,37.0,0
45N11W24,23.472,1.559,38.0,0
45N11W25,121.5775,17.6615,58.5,1
45N11W26,13.571,1.894,37.0,0
45N11W28,122.968875,13.75125,133.5,1
45N11W29,46.202,8.482555555555555,356.1111111111111,0
45N11W30,33.41745,8.201150000000002,425.35,2
45N11W31,19.53676470588235,6.374176470588235,448.94117647058823,2
45N11W32,38.538,8.5775,39.0,0
45N11W33,58.27066666666667,9.634333333333332,39.333333333333336,1
45N11W34,38.951,4.619,48.0,0
45N12W12,51.1685,7.283,614.75,2
45N12W13,105.10214285714288,14.517857142857142,87.38095238095238,1
45N12W14,0.757,5.066,627.0,2
45N12W15,0.757,5.066,627.0,2
45N12W19,49.96071428571429,10.060999999999998,134.0,1
45N12W20,27.222700000000003,7.261150000000001,284.25,0
45N12W21,86.512875,9.96875,150.0,1
45N12W22,0.757,5.066,627.0,2
45N12W23,18.560000000000002,12.07975,198.75,0
45N12W24,67.04166666666667,10.449714285714286,262.8333333333333,1
45N12W25,112.26414285714284,12.94657142857143,61.42857142857143,1
45N12W26,103.24300000000001,10.585571428571429,159.14285714285714,1
45N12W27,15.009,5.391,751.0,2
45N12W28,59.01368749999999,9.030625,286.5625,0
45N12W29,31.958857142857145,8.0235,280.2142857142857,0
45N12W30,38.422700000000006,8.375799999999998,287.6,0
45N12W33,83.315,9.673,54.5,1
45N12W34,74.62910526315791,9.758210526315787,218.94736842105263,1
45N12W35,103.36338095238096,12.764999999999997,157.28571428571428,1
45N12W36,130.25185714285715,11.870428571428572,153.85714285714286,1
46N01E01,87.17414814814813,11.074555555555557,24.40740740740741,1
46N01E02,115.6858888888889,11.535864197530868,20.395061728395063,1
46N01E03,120.02717948717948,10.254051282051284,104.35897435897436,1
46N01E05,72.8883043478261,12.089739130434783,17.956521739130434,1
46N01E06,83.83914285714286,11.51817142857143,38.22857142857143,1
46N01E07,47.79599999999999,10.488000000000003,327.4,0
46N01E08,85.8416,13.0773,41.9,1
46N01E09,85.37295833333333,9.530208333333333,129.75,1
46N01E10,34.79749999999999,6.716083333333334,406.3333333333333,2
46N01E11,52.383799999999994,9.511000000000001,31.4,1
46N01E12,56.27799999999999,9.957,30.333333333333332,1
46N01E15,11.629,14.883,59.0,0
46N01E16,101.29223529411763,10.984176470588237,53.470588235294116,1
46N01E17,59.0415,14.4595,21.25,1
46N01E18,16.9226,4.5678,633.2,2
46N01E19,31.655666666666672,2.4626666666666663,97.0,0
46N01E20,59.0415,14.4595,21.25,1
46N01E21,50.948,12.5698,136.6,1
46N01E22,18.574,5.011,598.0,2
46N01E28,7.359,3.554,42.0,0
46N01E29,7.359,2.0044999999999997,145.0,0
46N01E30,6.121333333333332,1.2706666666666668,759.3333333333334,2
46N01E31,129.414,11.351999999999999,54.166666666666664,1
46N01E32,129.414,11.351999999999999,54.166666666666664,1
46N01E33,36.09433333333333,5.8790000000000004,54.0,0
46N01E34,20.31855555555556,5.047333333333333,44.44444444444444,0
46N01E35,18.76328571428571,5.068,236.0,0
46N01E36,27.1325,4.965999999999999,368.0,2
46N01W01,41.488,8.557,33.0,0
46N01W02,127.17405000000001,11.712250000000001,25.0,1
46N01W03,62.987909090909085,9.57909090909091,136.27272727272728,1
46N01W04,179.140064516129,12.192161290322579,62.193548387096776,1
46N01W05,137.03772727272724,11.857909090909091,24.227272727272727,1
46N01W06,115.10650000000003,12.558,31.166666666666668,1
46N01W07,2.283,3.86,645.0,2
46N01W08,58.353500000000004,7.7215,339.0,0
46N01W10,46.80159999999999,8.7424,36.2,0
46N01W11,85.00363636363635,11.064136363636363,22.977272727272727,1
46N01W12,36.605,6.882666666666666,424.0,2
46N01W13,27.796111111111106,1.8115555555555558,194.22222222222223,0
46N01W14,78.34299999999999,5.986304347826087,45.34782608695652,1
46N01W15,66.1636,9.083200000000001,41.0,1
46N01W20,159.7152,13.1262,56.0,1
46N01W21,66.30377777777778,8.43088888888889,97.05555555555556,1
46N01W22,184.27816666666664,16.933888888888887,19.833333333333332,1
46N01W23,70.40154545454544,8.532272727272726,45.45454545454545,1
46N01W24,32.80057142857142,0.9562857142857141,71.57142857142857,0
46N01W25,82.813,5.933,61.0,1
46N01W26,131.31099999999998,11.242600000000001,22.8,1
46N01W27,58.635400000000004,10.674400000000002,20.2,1
46N01W28,66.30377777777778,8.43088888888889,97.05555555555556,1
46N01W29,130.3594285714286,12.444714285714285,55.142857142857146,1
46N01W33,68.56085714285715,10.605999999999998,88.42857142857143,1
46N01W34,67.55133333333333,9.825000000000001,353.0,1
46N01W35,17.708,3.834,820.0,2
46N01W36,31.1985,5.059749999999999,439.0,2
46N02E04,81.1808,8.7148,62.4,1
46N02E05,103.08016666666667,12.951,167.16666666666666,1
46N02E08,133.9065,15.3525,47.5,1
46N02E09,19.515,5.335500000000001,332.0,0
46N02E15,6.743499999999999,1.5205000000000002,40.0,0
46N02E25,83.9625,16.384,52.5,1
46N02E26,83.9625,16.384,52.5,1
46N02E28,14.611,5.803999999999999,1003.0,2
46N02E31,26.107,2.664,684.0,2
46N02E35,83.9625,16.384,52.5,1
46N02E36,37.7084,8.3196,394.6,2
46N02W01,74.20974999999997,11.550233333333331,24.316666666666666,1
46N02W02,86.4791153846154,10.10580769230769,22.423076923076923,1
46N02W03,84.51579310344829,10.465103448275864,24.82758620689655,1
46N02W04,124.60328787878784,12.158424242424248,23.28787878787879,1
46N02W05,125.55529729729723,10.807108108108112,22.135135135135137,1
46N02W06,118.54264285714285,10.73007142857143,29.928571428571427,1
46N02W07,141.9586666666667,11.168333333333331,24.833333333333332,1
46N02W08,120.29076595744675,11.420361702127659,22.80851063829787,1
46N02W09,123.18033333333332,11.979757575757574,22.90909090909091,1
46N02W11,61.987,11.337,17.0,1
46N02W14,106.026,9.704666666666666,26.333333333333332,1
46N02W15,73.55133333333333,10.687666666666667,21.333333333333332,1
46N02W16,71.24745454545456,10.271454545454548,24.363636363636363,1
46N02W17,69.477,10.211727272727275,24.363636363636363,1
46N02W20,17.108,19.929,25.0,1
46N02W21,40.6625,15.633499999999998,20.5,1
46N02W22,73.55133333333333,10.687666666666667,21.333333333333332,1
46N02W23,106.026,9.704666666666666,26.333333333333332,1
46N03W01,60.439,11.346,32.0,1
46N03W12,60.439,11.346,32.0,1
46N03W13,188.41,5.945,49.0,1
46N03W14,73.046,11.076,44.0,1
46N03W23,73.046,11.076,44.0,1
46N03W25,44.605,5.191,56.0,0
46N03W26,44.605,5.191,56.0,0
46N03W35,44.605,5.191,56.0,0
46N03W36,44.605,5.191,56.0,0
46N04W20,18.708,11.767,40.0,0
46N04W29,74.15666666666667,11.285666666666666,48.0,1
46N05W18,154.71833333333333,19.331333333333333,47.333333333333336,1
46N05W19,145.032,11.747,56.0,1
46N05W28,9.354,4.21,637.0,2
46N05W29,9.354,4.21,637.0,2
46N05W32,9.354,4.21,637.0,2
46N05W33,9.354,4.21,637.0,2
46N06W02,8.892,0.306,43.0,0
46N06W26,159.483,13.3826,57.0,1
46N06W27,159.483,13.3826,57.0,1
46N06W34,159.483,13.3826,57.0,1
46N06W35,159.483,13.3826,57.0,1
46N07W10,5.099,0.628,64.0,0
46N07W16,3.082,1.779,696.0,2
46N07W35,10.349,3.703,713.0,2
46N09W31,10.233454545454546,0.8766363636363637,41.72727272727273,0
46N10W01,94.36992857142857,14.09035714285714,53.785714285714285,1
46N10W02,88.08673684210527,13.824473684210524,50.10526315789474,1
46N10W03,299.105,7.586,71.0,1
46N10W11,105.763,11.497,15.0,1
46N10W12,61.234,6.25,19.5,0
46N10W13,102.07333333333334,14.549333333333331,20.333333333333332,1
46N10W14,102.07333333333334,14.549333333333331,20.333333333333332,1
46N10W23,49.323750000000004,5.81475,31.25,0
46N10W24,60.76,7.321000000000001,30.0,0
46N10W25,85.36923456790124,7.706481481481484,31.753086419753085,1
46N10W26,108.21995041322317,8.529586776859505,40.429752066115704,1
46N10W27,54.2975,7.4437500000000005,25.625,0
46N10W35,119.98037735849054,8.812603773584904,129.54716981132074,1
46N10W36,102.14920238095237,10.304369047619048,27.083333333333332,1
46N11W31,43.61449999999999,5.97825,470.5,2
46N11W32,18.470333333333333,4.758666666666667,688.0,2
46N11W33,155.9083333333333,15.505555555555556,55.44444444444444,1
46N12W31,25.619,0.412,646.0,2
46N12W32,25.619,0.412,646.0,2
46N12W35,34.149,3.968,757.0,2
47N01E01,34.83809090909091,11.539181818181818,207.1818181818182,0
47N01E02,38.194125,24.440250000000002,35.375,1
47N01E04,54.52279310344828,7.216724137931035,26.79310344827586,0
47N01E05,112.08181683168314,25.232495049504944,23.163366336633665,1
47N01E06,116.59578773584906,11.714900943396234,26.358490566037737,1
47N01E07,120.34303960396039,12.107075907590763,27.006600660066006,1
47N01E08,121.55248095238098,12.842680952380956,26.214285714285715,1
47N01E09,104.9578442622951,10.958926229508196,25.450819672131146,1
47N01E10,203.66596153846154,10.987884615384615,141.3846153846154,1
47N01E11,206.8464,10.9378,37.8,1
47N01E12,11.621,12.502,63.0,0
47N01E15,113.03876315789469,12.636078947368423,21.18421052631579,1
47N01E16,121.19579611650481,15.000339805825245,23.359223300970875,1
47N01E17,159.45927067669183,17.564781954887227,23.406015037593985,1
47N01E18,102.28519108280254,13.572101910828026,25.85987261146497,1
47N01E19,119.63836507936509,13.740412698412696,19.952380952380953,1
47N01E20,183.55451200000002,18.554104000000002,21.008,1
47N01E21,176.4778205128205,18.7591923076923,21.794871794871796,1
47N01E22,98.24955421686748,11.661867469879518,24.59036144578313,1
47N01E23,117.45048000000003,11.273599999999997,20.52,1
47N01E25,7.558,2.498,608.0,2
47N01E26,106.97573469387753,11.538612244897962,20.510204081632654,1
47N01E27,114.03038709677419,11.775032258064519,22.677419354838708,1
47N01E28,108.14011111111111,11.600444444444443,31.88888888888889,1
47N01E29,93.54699999999997,10.180307692307691,18.846153846153847,1
47N01E30,105.38005882352942,13.325823529411766,18.764705882352942,1
47N01E31,102.8825625,12.40728125,19.84375,1
47N01E32,77.36373333333336,11.186766666666664,19.066666666666666,1
47N01E33,75.85085714285715,10.223857142857144,22.0,1
47N01E34,126.65050000000001,12.264749999999996,19.4,1
47N01E35,115.89462666666664,13.049026666666665,20.44,1
47N01E36,4.564,2.898,57.0,0
47N01W01,90.54317741935486,11.497177419354841,30.983870967741936,1
47N01W02,49.736,6.0409999999999995,344.5,0
47N01W09,98.93592537313437,11.71219402985075,21.955223880597014,1
47N01W10,115.72384567901243,13.18301234567902,21.987654320987655,1
47N01W11,121.14091803278693,11.950032786885249,21.28688524590164,1
47N01W12,80.25094202898549,10.952942028985506,28.72463768115942,1
47N01W13,100.212288,16.582944,23.424,1
47N01W14,130.928303030303,13.12490909090909,24.333333333333332,1
47N01W15,110.62316666666663,11.712142857142855,25.095238095238095,1
47N01W16,109.20288059701487,11.888850746268657,21.955223880597014,1
47N01W17,60.30226666666667,7.995466666666667,102.66666666666667,0
47N01W22,101.96288888888887,11.28177777777778,97.37037037037037,1
47N01W23,113.73352032520327,12.409634146341462,24.10569105691057,1
47N01W24,116.72149152542372,14.569025423728815,21.966101694915253,1
47N01W25,169.2164,13.0214,17.6,1
47N01W26,115.23309090909089,12.709181818181817,18.272727272727273,1
47N01W27,106.72874999999999,13.540083333333333,20.833333333333332,1
47N01W28,94.42950000000002,10.380666666666668,22.666666666666668,1
47N01W29,54.59635294117646,10.255352941176472,213.41176470588235,1
47N01W30,109.46542857142857,12.543142857142856,56.57142857142857,1
47N01W31,116.8318285714286,12.360342857142854,35.82857142857143,1
47N01W32,160.90722222222223,13.947333333333333,27.074074074074073,1
47N01W33,214.6374,13.982499999999995,23.466666666666665,1
47N01W34,98.99437499999999,11.00625,20.375,1
47N01W35,84.56325,10.8311875,28.0625,1
47N01W36,79.07759999999999,11.1692,32.8,1
47N02E02,72.24155555555555,9.395222222222223,396.1111111111111,1
47N02E03,151.487,16.317500000000003,60.0,1
47N02E05,17.627,4.527,675.0,2
47N02E06,30.86,4.3415,349.0,0
47N02E08,109.319,9.993,52.0,1
47N02E09,109.319,9.993,52.0,1
47N02E10,123.6106,14.051000000000002,183.0,1
47N02E11,151.487,16.317500000000003,60.0,1
